ASV,MannWU_stat,p_value,mean_cancer,mean_normal
Bacteria_Firmicutes_Clostridia_Oscillospirales_Ruminococcaceae_Faecalibacterium_prausnitzii.4,10914.0,0.01967239478029999,135.21969696969697,73.4
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.330,10858.0,0.019399406145881818,134.75757575757575,272.0842105263158
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.353,11454.0,0.01799552295354972,23.833333333333332,31.2
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.307,10877.0,0.01796267457858579,168.20833333333334,95.58947368421053
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Ruminococcus_gauvreauii_group_NA.5,10710.0,0.017325885746676737,147.6969696969697,192.76842105263157
Bacteria_Firmicutes_Clostridia_Christensenellales_Christensenellaceae_Christensenellaceae_R-7_group_NA.131,10704.5,0.01686008151735586,261.0681818181818,190.69473684210527
Bacteria_Firmicutes_Clostridia_Oscillospirales_Butyricicoccaceae_Butyricicoccus_NA.25,10732.0,0.01611494742468309,70.64015151515152,62.03157894736842
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_NA.277,10725.5,0.015589660475959296,249.0340909090909,262.7473684210526
Bacteria_Firmicutes_Clostridia_Clostridia_UCG-014_NA_NA_NA.51,11147.0,0.01524563853381128,41.47727272727273,21.726315789473684
Bacteria_Firmicutes_Clostridia_Lachnospirales_Lachnospiraceae_Lachnoclostridium_NA.66,11502.0,0.015161331675508342,16.704545454545453,19.88421052631579
Bacteria_Bacteroidota_Bacteroidia_Bacteroidales_Barnesiellaceae_Barnesiella_NA.44,10873.5,0.01509798519460368,178.31439393939394,325.69473684210527
